ElementId,Category,Type Name,Level,ApprovedLabel,MissingList,Assembly Code,ConnCount,ConnSizes_m,Default Thickness,Description,EndX_m,EndY_m,EndZ_m,Fire Rating,Insulation Thickness,Length_m,Lining Thickness,Material,Model,Service Type,StartX_m,StartY_m,StartZ_m,Structural,SurfaceArea_m2,System Type,Type Mark,Volume_m3,Width,is_missing_Default Thickness,is_missing_Model,is_missing_Service Type,is_missing_System Type,is_missing_Type Mark,is_missing_Width
﻿1666687,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,-192.93722642188357,174.66104546289301,2.7500000000000004,,25 mm,8.0000000000000018,,Copper,,,-192.93722642188357,166.66104546289301,2.7500000000000004,,3.866707216411764,Domestic Cold Water,DF-98,0.14592444019349488,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666713,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,-240.73335041548265,-50.202038593757244,2.7500000000000004,,25 mm,8.0000000000000018,,Copper,,,-240.73335041548265,-58.202038593757244,2.7500000000000004,,3.866707216411756,Domestic Cold Water,DF-98,0.14592444019349457,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666772,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,304.35858099293364,-268.46450157226468,2.7500000000000004,,25 mm,8.0000000000000018,,Copper,,,304.35858099293364,-276.46450157226474,2.7500000000000004,,3.866707216411764,Domestic Cold Water,DF-98,0.14592444019349488,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666774,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0400;D=0.0400,,,297.3585809929337,-215.4972571558755,2.7500000000000004,,0 mm,7.0000000000000009,,Copper,,,304.3585809929337,-215.49725715587556,2.7500000000000004,,0.84014260153459386,Domestic Hot Water,DF-98,0.0079802428230814539,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666776,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,293.96236126925396,-211.48778320847933,2.7500000000000004,,0 mm,21.0,,Copper,,,272.96236126925396,-211.48778320847927,2.7500000000000004,,10.090830581703855,Vent,DF-98,0.38305165550792347,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666778,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,270.31203103283946,-254.5032171387374,2.7500000000000004,,25 mm,24.000000000000004,,Copper,,,270.3120310328394,-278.5032171387374,2.7500000000000004,,11.527166742925113,Domestic Cold Water,DF-98,0.43777332058048402,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666780,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0320;D=0.0320,,,293.96236126925396,-274.90148630463568,2.7500000000000004,,25 mm,11.55395120867645,,Copper,,,282.40841006057752,-274.90148630463563,2.7500000000000004,,1.1540386343214941,Domestic Cold Water,DF-98,0.0091471563701649196,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666799,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,358.76028704828877,-283.24179761560777,2.7500000000000004,,25 mm,24.000000000000004,,Copper,,,358.76028704828866,-307.24179761560777,2.7500000000000004,,11.527166742925155,Domestic Cold Water,DF-98,0.43777332058046836,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666807,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,358.76028704828889,-196.24179761560771,2.7500000000000004,,25 mm,24.000000000000004,,Copper,,,358.76028704828883,-220.24179761560774,2.7500000000000004,,11.527166742925155,Domestic Cold Water,DF-98,0.43777332058046836,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666835,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,246.01786076861254,-210.20308204913508,2.7500000000000004,,25 mm,8.0000000000000018,,Copper,,,246.01786076861254,-218.20308204913508,2.7500000000000004,,3.8667072164117471,Domestic Cold Water,DF-98,0.14592444019349426,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666837,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0400;D=0.0400,,,185.286578857953,-154.99015821011949,2.7500000000000004,,0 mm,7.0000000000000009,,Copper,,,192.286578857953,-154.99015821011952,2.7500000000000004,,0.84014260153459386,Domestic Hot Water,DF-98,0.0079802428230814539,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666839,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,181.89035913427327,-150.98068426272326,2.7500000000000004,,0 mm,21.0,,Copper,,,160.89035913427327,-150.98068426272317,2.7500000000000004,,10.090830581703852,Vent,DF-98,0.38305165550791653,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666841,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,158.24002889785879,-153.61990099796657,2.7500000000000004,,25 mm,24.000000000000004,,Copper,,,158.24002889785876,-177.61990099796657,2.7500000000000004,,11.527166742925104,Domestic Cold Water,DF-98,0.43777332058048374,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666843,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0320;D=0.0320,,,181.89035913427327,-216.64006678150602,2.7500000000000004,,25 mm,11.55395120867645,,Copper,,,170.33640792559683,-216.64006678150596,2.7500000000000004,,1.1540386343214941,Domestic Cold Water,DF-98,0.0091471563701649196,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666888,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,254.12597195804935,-318.91077009676195,2.7500000000000004,,25 mm,8.0000000000000018,,Copper,,,254.12597195804935,-326.91077009676195,2.7500000000000004,,3.8667072164117471,Domestic Cold Water,DF-98,0.14592444019349426,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666890,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0400;D=0.0400,,,247.12597195804938,-270.35967443607757,2.7500000000000004,,0 mm,7.0000000000000009,,Copper,,,254.12597195804938,-270.35967443607757,2.7500000000000004,,0.84014260153459386,Domestic Hot Water,DF-98,0.0079802428230814539,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666892,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,193.8903591342733,-266.35020048868137,2.7500000000000004,,0 mm,21.0,,Copper,,,172.89035913427327,-266.35020048868131,2.7500000000000004,,10.090830581703855,Vent,DF-98,0.38305165550792347,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666894,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,170.24002889785879,-304.94948566323467,2.7500000000000004,,25 mm,24.000000000000004,,Copper,,,170.24002889785874,-328.94948566323473,2.7500000000000004,,11.527166742925113,Domestic Cold Water,DF-98,0.43777332058048402,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666896,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.0320;D=0.0320,,,193.8903591342733,-325.34775482913295,2.7500000000000004,,25 mm,11.55395120867645,,Copper,,,182.33640792559683,-325.3477548291329,2.7500000000000004,,1.1540386343215707,Domestic Cold Water,DF-98,0.009147156370168134,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1667162,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,154.29318569551859,-535.22089639194928,2.7500000000000004,,0 mm,280.55684183500364,,Copper,,,-123.53329624066451,-496.17493071820837,2.7500000000000004,,134.36112318836939,Domestic Hot Water,DF-98,5.1175125109037598,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1667184,Pipes,Standard,L1,Pass,,VFT-87,2,D=0.1500;D=0.1500,,,-408.06725054005602,-456.18629127979892,2.7500000000000004,,0 mm,114.86552838719129,,Copper,,,-408.06725054005625,-571.05181966699024,2.7500000000000004,,55.031648153258367,Domestic Hot Water,DF-98,2.0952109909287793,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1663926,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",-23.461294105683823,-19.891371282184636,0.0,60,,74.376217195014775,,,AV-05,,-23.461294105683823,54.484845912830146,0.0,,568.02925068211266,,G-06,53.676876380411436,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1663930,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",20.538705894316184,-19.89137128218464,0.0,60,,44.000000000000007,,,AV-05,,-23.461294105683823,-19.89137128218464,0.0,,336.21999999999974,,G-06,31.715999999999667,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1663934,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",20.538705894316184,54.484845912830146,0.0,240,,74.376217195014775,,,DR-89,,20.538705894316184,-19.89137128218464,0.0,,582.09949412111541,,G-09,80.299314570616261,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1663938,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",-23.461294105683823,54.484845912830146,0.0,90,,44.000000000000007,,,DR-95,,20.538705894316184,54.484845912830146,0.0,,329.20500000000015,,G-04,23.625000000000089,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666319,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",64.986961909765398,-48.62995175905499,0.0,60,,34.0,,,AV-05,,64.986961909765398,-14.62995175905499,0.0,,261.16999999999979,,G-06,24.605999999999739,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666320,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",108.9869619097654,-48.629951759054997,0.0,60,,44.000000000000007,,,AV-05,,64.986961909765398,-48.629951759054997,0.0,,336.21999999999969,,G-06,31.715999999999653,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666321,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",108.9869619097654,-14.629951759054995,0.0,240,,34.000000000000007,,,DR-89,,108.9869619097654,-48.629951759054997,0.0,,267.16500000000013,,G-09,36.693000000000147,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666322,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",64.986961909765398,-14.629951759054991,0.0,90,,44.000000000000007,,,DR-95,,108.9869619097654,-14.62995175905499,0.0,,329.20500000000004,,G-04,23.625000000000082,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666403,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",64.98696190976554,38.370048240945025,0.0,60,,34.0,,,AV-05,,64.98696190976554,72.370048240945025,0.0,,261.1699999999999,,G-06,24.605999999999742,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666404,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",108.98696190976554,38.370048240945017,0.0,60,,44.000000000000007,,,AV-05,,64.98696190976554,38.370048240945017,0.0,,336.2200000000002,,G-06,31.716000000000342,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666405,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",108.98696190976554,72.37004824094501,0.0,240,,34.000000000000007,,,DR-89,,108.98696190976554,38.370048240945017,0.0,,267.16500000000019,,G-09,36.693000000000147,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666406,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",64.986961909765526,72.370048240945025,0.0,90,,44.000000000000007,,,DR-95,,108.98696190976554,72.370048240945025,0.0,,329.20500000000004,,G-04,23.625000000000085,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666489,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",-135.53329624066453,38.370048240945017,0.0,60,,76.621896617641212,,,AV-05,,-135.53329624066453,114.99194485858622,0.0,,585.09641429407407,,G-06,55.293765564703463,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666490,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",-37.802014330004965,38.370048240945017,0.0,60,,97.731281910659547,,,AV-05,,-135.53329624066453,38.370048240945017,0.0,,744.57774252101296,,G-06,70.40252297567514,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666491,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",-37.802014330004965,114.99194485858621,0.0,240,,76.621896617641198,,,DR-89,,-37.802014330004965,38.370048240945017,0.0,,599.61579361760164,,G-09,82.724648347052806,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666492,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",-135.53329624066453,114.99194485858622,0.0,90,,97.731281910659561,,,DR-95,,-37.802014330004965,114.99194485858622,0.0,,732.18961432994683,,G-04,52.639892231756363,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666575,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",-123.53329624066451,-70.337639806681906,0.0,60,,69.960068439310049,,,AV-05,,-123.53329624066451,-0.37757136737186814,0.0,,534.46652013875746,,G-06,50.497249276304885,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666576,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",-29.693903140568153,-70.337639806681935,0.0,60,,93.839393100096359,,,AV-05,,-123.53329624066451,-70.337639806681935,0.0,,714.99938756073175,,G-06,67.600363032068657,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666577,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",-29.693903140568153,-0.37757136737186814,0.0,240,,69.960068439310064,,,DR-89,,-29.693903140568153,-70.337639806681935,0.0,,547.65353382661851,,G-09,75.529873914455138,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666578,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",-123.53329624066453,-0.3775713673718703,0.0,90,,93.839393100096373,,,DR-95,,-29.693903140568153,-0.3775713673718657,0.0,,703.00044825072268,,G-04,50.538272274051863,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666657,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",56.243187567805954,209.03714675639694,0.0,240,,76.621896617641198,,,DR-89,,56.243187567805954,132.41525013875574,0.0,,599.81079361760158,,G-09,82.751648347052793,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666685,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",-186.93061958431792,238.89513589065874,0.0,240,,76.621896617641198,,,DR-89,,-186.93061958431792,162.27323927301757,0.0,,599.81079361760135,,G-09,82.751648347052765,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666711,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",-234.72674357791698,14.03205183400849,0.0,240,,76.621896617641198,,,DR-89,,-234.72674357791698,-62.589844783632707,0.0,,599.81079361760158,,G-09,82.751648347052807,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666755,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",266.36518783049934,-280.85230776214013,0.0,60,,74.376217195014775,,,AV-05,,266.36518783049934,-206.47609056712534,0.0,,568.02925068211073,,G-06,53.676876380407748,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666756,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",310.36518783049934,-280.85230776214019,0.0,60,,44.000000000000007,,,AV-05,,266.36518783049934,-280.85230776214019,0.0,,336.21999999999872,,G-06,31.715999999998264,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666757,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",310.36518783049934,-206.47609056712537,0.0,240,,74.376217195014775,,,DR-89,,310.36518783049934,-280.85230776214019,0.0,,582.09949412111553,,G-09,80.299314570616275,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666758,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",266.36518783049928,-206.47609056712534,0.0,90,,44.000000000000007,,,DR-95,,310.36518783049934,-206.47609056712534,0.0,,329.20499999999987,,G-04,23.625000000000068,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666797,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",354.81344384594854,-309.5908882390105,0.0,60,,34.0,,,AV-05,,354.81344384594854,-275.5908882390105,0.0,,259.84000000000179,,G-06,24.480000000002914,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666805,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",354.81344384594865,-222.59088823901047,0.0,60,,34.0,,,AV-05,,354.81344384594865,-188.59088823901047,0.0,,259.84000000000179,,G-06,24.480000000002917,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666821,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",154.29318569551864,-222.59088823901047,0.0,60,,76.621896617641212,,,AV-05,,154.29318569551864,-145.9689916213693,0.0,,585.09641429407384,,G-06,55.293765564703442,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666822,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",252.02446760617818,-222.59088823901047,0.0,60,,97.731281910659547,,,AV-05,,154.29318569551864,-222.59088823901047,0.0,,744.57774252101035,,G-06,70.402522975671076,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666823,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",252.02446760617818,-145.9689916213693,0.0,240,,76.621896617641198,,,DR-89,,252.02446760617818,-222.59088823901047,0.0,,599.61579361760141,,G-09,82.724648347052778,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666824,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",154.29318569551862,-145.9689916213693,0.0,90,,97.731281910659561,,,DR-95,,252.02446760617818,-145.9689916213693,0.0,,732.18961432994683,,G-04,52.639892231756363,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666874,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",166.29318569551867,-331.29857628663734,0.0,60,,69.960068439310049,,,AV-05,,166.29318569551867,-261.33850784732738,0.0,,534.4665201387553,,G-06,50.49724927630055,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666875,Walls,Generic - 200mm,L1,Pass,,WL-96,0,,,"Concrete, 200mm thick",260.13257879561502,-331.29857628663746,0.0,60,,93.839393100096359,,,AV-05,,166.29318569551867,-331.29857628663746,0.0,,714.99938756073664,,G-06,67.600363032077396,200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666876,Walls,Generic - 300mm,L1,Pass,,DF-08,0,,,"Blockwork, 300mm thick",260.13257879561502,-261.33850784732738,0.0,240,,69.960068439310064,,,DR-89,,260.13257879561502,-331.29857628663746,0.0,,547.65353382661885,,G-09,75.529873914455166,300,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
﻿1666877,Walls,Generic - 150mm,L1,Pass,,DR-96,0,,,"Blockwork,150mm thick",166.29318569551862,-261.33850784732738,0.0,90,,93.839393100096373,,,DR-95,,260.13257879561502,-261.33850784732738,0.0,,703.00044825072246,,G-04,50.538272274052197,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
